UserId	CheckinTime	VenueId	VenueType	X	Y
241	2019-07-06T08:25:00	437	Apartment	-4041.766545819799	4819.927170688106
20	2019-07-06T08:30:00	67	Workplace	-704.6131525970096	2749.535586348292
24	2019-07-06T08:30:00	30	Apartment	-2135.4897745814687	3471.3093906210765
28	2019-07-06T08:30:00	299	Restaurant	944.2472848304708	4411.842413592623
91	2019-07-06T08:30:00	299	Restaurant	944.2472848304708	4411.842413592623
137	2019-07-06T08:30:00	73	Pub	2115.0617755277826	2662.7099618813054
193	2019-07-06T08:30:00	323	Apartment	2636.7624519313786	7196.421834940242
197	2019-07-06T08:30:00	201	Apartment	33.100918928483125	6801.240832311769
32	2019-07-06T08:35:00	299	Restaurant	944.2472848304708	4411.842413592623
36	2019-07-06T08:35:00	216	Workplace	350.6733346221022	4940.407555574247
40	2019-07-06T08:35:00	56	Apartment	-1980.0088291316638	4510.611464595902
52	2019-07-06T08:35:00	73	Pub	2115.0617755277826	2662.7099618813054
59	2019-07-06T08:35:00	149	Restaurant	3214.831164254914	1854.2532487275216
92	2019-07-06T08:35:00	223	Pub	409.366639029351	4737.119867861318
113	2019-07-06T08:35:00	223	Pub	409.366639029351	4737.119867861318
117	2019-07-06T08:35:00	223	Pub	409.366639029351	4737.119867861318
133	2019-07-06T08:35:00	233	Apartment	1117.4321156772285	3799.1224031538763
181	2019-07-06T08:35:00	149	Restaurant	3214.831164254914	1854.2532487275216
188	2019-07-06T08:35:00	8	Apartment	-3025.9919599441423	3753.5975097869123
196	2019-07-06T08:35:00	455	Pub	-4208.95825391248	5444.842765370748
204	2019-07-06T08:35:00	424	Apartment	-3729.498028259099	6788.23224519914
0	2019-07-06T08:40:00	373	Pub	2134.8180662065633	7855.141309104324
4	2019-07-06T08:40:00	161	Apartment	-236.38649121357224	6624.773212476495
25	2019-07-06T08:40:00	298	Pub	4171.157508848106	2832.550929200438
30	2019-07-06T08:40:00	456	Restaurant	-4521.189679594014	4847.099060257379
33	2019-07-06T08:40:00	299	Restaurant	944.2472848304708	4411.842413592623
37	2019-07-06T08:40:00	299	Restaurant	944.2472848304708	4411.842413592623
80	2019-07-06T08:40:00	121	Apartment	6406.174761288874	831.9487505173522
111	2019-07-06T08:40:00	455	Pub	-4208.95825391248	5444.842765370748
124	2019-07-06T08:40:00	241	Apartment	1523.5158344363394	3125.4996006883066
132	2019-07-06T08:40:00	374	Restaurant	3457.9857195275254	4293.203806306731
135	2019-07-06T08:40:00	223	Pub	409.366639029351	4737.119867861318
149	2019-07-06T08:40:00	223	Pub	409.366639029351	4737.119867861318
155	2019-07-06T08:40:00	449	Workplace	-4529.027901264648	4823.0957841501695
158	2019-07-06T08:40:00	314	Apartment	3775.91988806081	7992.8775168204065
164	2019-07-06T08:40:00	312	Apartment	4013.700697959217	7273.419350191725
168	2019-07-06T08:40:00	223	Pub	409.366639029351	4737.119867861318
170	2019-07-06T08:40:00	73	Pub	2115.0617755277826	2662.7099618813054
195	2019-07-06T08:40:00	73	Pub	2115.0617755277826	2662.7099618813054
198	2019-07-06T08:40:00	286	Apartment	3277.4130466944766	4109.406387764666
201	2019-07-06T08:40:00	373	Pub	2134.8180662065633	7855.141309104324
3	2019-07-06T08:45:00	298	Pub	4171.157508848106	2832.550929200438
5	2019-07-06T08:45:00	223	Pub	409.366639029351	4737.119867861318
12	2019-07-06T08:45:00	277	Apartment	3253.385499048617	4971.224578653584
45	2019-07-06T08:45:00	148	Pub	6925.053654877389	-627.6941716386941
47	2019-07-06T08:45:00	149	Restaurant	3214.831164254914	1854.2532487275216
99	2019-07-06T08:45:00	223	Pub	409.366639029351	4737.119867861318
140	2019-07-06T08:45:00	298	Pub	4171.157508848106	2832.550929200438
141	2019-07-06T08:45:00	230	Apartment	1205.0292752375603	4219.8319818260625
157	2019-07-06T08:45:00	9	Apartment	2217.9181523148563	2237.066412590325
178	2019-07-06T08:45:00	374	Restaurant	3457.9857195275254	4293.203806306731
190	2019-07-06T08:45:00	106	Apartment	6878.163689807283	204.70898844575822
191	2019-07-06T08:45:00	321	Apartment	2741.348340912951	7250.809269783389
199	2019-07-06T08:45:00	450	Workplace	-2313.3087581926916	6241.343753681172
225	2019-07-06T08:45:00	409	Apartment	-3858.4811008848105	5768.177591836612
64	2019-07-06T08:50:00	149	Restaurant	3214.831164254914	1854.2532487275216
93	2019-07-06T08:50:00	178	Apartment	941.1038234624111	5431.988118285431
110	2019-07-06T08:50:00	199	Apartment	-279.3359013640801	6624.773212476495
143	2019-07-06T08:50:00	383	Apartment	-2672.8132720362482	6423.790869673336
211	2019-07-06T08:50:00	223	Pub	409.366639029351	4737.119867861318
17	2019-07-06T08:55:00	16	Apartment	-2587.277556111565	3021.642846642426
19	2019-07-06T08:55:00	248	Apartment	3976.981842127272	3085.477354884183
54	2019-07-06T08:55:00	298	Pub	4171.157508848106	2832.550929200438
57	2019-07-06T08:55:00	298	Pub	4171.157508848106	2832.550929200438
62	2019-07-06T08:55:00	149	Restaurant	3214.831164254914	1854.2532487275216
100	2019-07-06T08:55:00	170	Apartment	451.12027295377976	6713.524138358897
109	2019-07-06T08:55:00	398	Apartment	-1900.9630540617916	5372.2176305454495
114	2019-07-06T08:55:00	298	Pub	4171.157508848106	2832.550929200438
130	2019-07-06T08:55:00	298	Pub	4171.157508848106	2832.550929200438
226	2019-07-06T08:55:00	1	Apartment	3442.0442077054204	3451.4723970868263
246	2019-07-06T08:55:00	456	Restaurant	-4521.189679594014	4847.099060257379
27	2019-07-06T09:00:00	223	Pub	409.366639029351	4737.119867861318
49	2019-07-06T09:00:00	80	Apartment	2792.1649706923727	1107.9036551097925
124	2019-07-06T09:00:00	73	Pub	2115.0617755277826	2662.7099618813054
156	2019-07-06T09:00:00	455	Pub	-4208.95825391248	5444.842765370748
157	2019-07-06T09:00:00	73	Pub	2115.0617755277826	2662.7099618813054
172	2019-07-06T09:00:00	455	Pub	-4208.95825391248	5444.842765370748
225	2019-07-06T09:00:00	455	Pub	-4208.95825391248	5444.842765370748
6	2019-07-06T09:05:00	223	Pub	409.366639029351	4737.119867861318
53	2019-07-06T09:05:00	298	Pub	4171.157508848106	2832.550929200438
56	2019-07-06T09:05:00	160	Apartment	59.51763862600932	6789.881699903528
82	2019-07-06T09:05:00	171	Apartment	-489.0235047050107	6628.304727444942
91	2019-07-06T09:05:00	223	Pub	409.366639029351	4737.119867861318
163	2019-07-06T09:05:00	224	Restaurant	72.06290852190406	5235.805434177497
204	2019-07-06T09:05:00	455	Pub	-4208.95825391248	5444.842765370748
244	2019-07-06T09:05:00	439	Apartment	-4232.90762944135	5552.895895122063
13	2019-07-06T09:10:00	42	Apartment	-2526.61069363329	4638.726565180513
16	2019-07-06T09:10:00	17	Apartment	824.0640427902777	2820.500827350321
68	2019-07-06T09:10:00	149	Restaurant	3214.831164254914	1854.2532487275216
84	2019-07-06T09:10:00	179	Apartment	18.57803955182886	6035.647163851025
247	2019-07-06T09:10:00	422	Apartment	-2197.807286700088	5800.1163251031885
39	2019-07-06T09:15:00	56	Apartment	-1980.0088291316638	4510.611464595902
132	2019-07-06T09:15:00	54	Apartment	3629.765086848376	3452.9866385017003
202	2019-07-06T09:15:00	455	Pub	-4208.95825391248	5444.842765370748
213	2019-07-06T09:15:00	149	Restaurant	3214.831164254914	1854.2532487275216
221	2019-07-06T09:15:00	455	Pub	-4208.95825391248	5444.842765370748
244	2019-07-06T09:15:00	455	Pub	-4208.95825391248	5444.842765370748
31	2019-07-06T09:20:00	57	Apartment	-1970.27610032558	2530.2140351451935
108	2019-07-06T09:20:00	73	Pub	2115.0617755277826	2662.7099618813054
119	2019-07-06T09:20:00	298	Pub	4171.157508848106	2832.550929200438
127	2019-07-06T09:20:00	79	Apartment	6927.903267594957	1790.735840813456
131	2019-07-06T09:20:00	223	Pub	409.366639029351	4737.119867861318
134	2019-07-06T09:20:00	223	Pub	409.366639029351	4737.119867861318
175	2019-07-06T09:20:00	373	Pub	2134.8180662065633	7855.141309104324
189	2019-07-06T09:20:00	34	Apartment	-3243.683146903393	2717.859645161412
30	2019-07-06T09:25:00	381	Apartment	-4273.544752109074	6754.563308360403
34	2019-07-06T09:25:00	24	Apartment	-2254.6259601531965	2641.733703580754
89	2019-07-06T09:25:00	455	Pub	-4208.95825391248	5444.842765370748
107	2019-07-06T09:25:00	373	Pub	2134.8180662065633	7855.141309104324
118	2019-07-06T09:25:00	298	Pub	4171.157508848106	2832.550929200438
207	2019-07-06T09:25:00	430	Apartment	-4596.897951137653	6679.824774239218
226	2019-07-06T09:25:00	73	Pub	2115.0617755277826	2662.7099618813054
11	2019-07-06T09:30:00	46	Apartment	779.7921005011174	1991.5477099215373
19	2019-07-06T09:30:00	73	Pub	2115.0617755277826	2662.7099618813054
23	2019-07-06T09:30:00	38	Apartment	-2055.570417818639	2434.557569227129
37	2019-07-06T09:30:00	60	Apartment	-291.7664285319842	3205.5657693440535
109	2019-07-06T09:30:00	455	Pub	-4208.95825391248	5444.842765370748
133	2019-07-06T09:30:00	298	Pub	4171.157508848106	2832.550929200438
171	2019-07-06T09:30:00	298	Pub	4171.157508848106	2832.550929200438
188	2019-07-06T09:30:00	455	Pub	-4208.95825391248	5444.842765370748
12	2019-07-06T09:35:00	298	Pub	4171.157508848106	2832.550929200438
49	2019-07-06T09:35:00	73	Pub	2115.0617755277826	2662.7099618813054
64	2019-07-06T09:35:00	87	Apartment	3249.233078541828	-49.491558434686326
77	2019-07-06T09:35:00	97	Apartment	6680.051241751471	-477.63450912638893
79	2019-07-06T09:35:00	223	Pub	409.366639029351	4737.119867861318
81	2019-07-06T09:35:00	373	Pub	2134.8180662065633	7855.141309104324
105	2019-07-06T09:35:00	73	Pub	2115.0617755277826	2662.7099618813054
153	2019-07-06T09:35:00	373	Pub	2134.8180662065633	7855.141309104324
245	2019-07-06T09:35:00	336	Apartment	2581.2528957986997	4053.6410423050174
249	2019-07-06T09:35:00	84	Apartment	7379.317076873492	964.8644255930471
63	2019-07-06T09:40:00	223	Pub	409.366639029351	4737.119867861318
123	2019-07-06T09:40:00	455	Pub	-4208.95825391248	5444.842765370748
132	2019-07-06T09:40:00	298	Pub	4171.157508848106	2832.550929200438
139	2019-07-06T09:40:00	374	Restaurant	3457.9857195275254	4293.203806306731
182	2019-07-06T09:40:00	361	Apartment	2348.6810846112003	7992.6424386231765
8	2019-07-06T09:45:00	302	Apartment	1676.6866746581009	7147.403244929748
141	2019-07-06T09:45:00	298	Pub	4171.157508848106	2832.550929200438
162	2019-07-06T09:45:00	227	Apartment	3236.653237074842	3828.684578519004
184	2019-07-06T09:45:00	373	Pub	2134.8180662065633	7855.141309104324
2	2019-07-06T09:50:00	455	Pub	-4208.95825391248	5444.842765370748
13	2019-07-06T09:50:00	455	Pub	-4208.95825391248	5444.842765370748
24	2019-07-06T09:50:00	73	Pub	2115.0617755277826	2662.7099618813054
28	2019-07-06T09:50:00	57	Apartment	-1970.27610032558	2530.2140351451935
60	2019-07-06T09:50:00	298	Pub	4171.157508848106	2832.550929200438
75	2019-07-06T09:50:00	137	Apartment	4932.536006980914	-430.16638959616904
95	2019-07-06T09:50:00	298	Pub	4171.157508848106	2832.550929200438
121	2019-07-06T09:50:00	73	Pub	2115.0617755277826	2662.7099618813054
126	2019-07-06T09:50:00	455	Pub	-4208.95825391248	5444.842765370748
246	2019-07-06T09:50:00	389	Apartment	-3931.8700012474665	6002.191886527055
7	2019-07-06T09:55:00	298	Pub	4171.157508848106	2832.550929200438
15	2019-07-06T09:55:00	167	Apartment	-100.48229200548916	6773.9168268599715
69	2019-07-06T09:55:00	83	Apartment	4425.771775996858	-318.1945746662997
78	2019-07-06T09:55:00	108	Apartment	7000.993260453771	-686.0553519621672
113	2019-07-06T09:55:00	180	Apartment	270.6247825929021	7161.692251668925
143	2019-07-06T09:55:00	223	Pub	409.366639029351	4737.119867861318
224	2019-07-06T09:55:00	403	Apartment	-3953.7039986215245	4482.203177994936
242	2019-07-06T09:55:00	73	Pub	2115.0617755277826	2662.7099618813054
244	2019-07-06T09:55:00	439	Apartment	-4232.90762944135	5552.895895122063
33	2019-07-06T10:00:00	47	Apartment	103.2221069108594	471.8589806676108
39	2019-07-06T10:00:00	455	Pub	-4208.95825391248	5444.842765370748
68	2019-07-06T10:00:00	78	Apartment	2423.7845840819273	-68.5742299100443
91	2019-07-06T10:00:00	183	Apartment	-1637.4004462406942	5066.092696526838
102	2019-07-06T10:00:00	174	Apartment	10.204963122664234	5816.003174116395
128	2019-07-06T10:00:00	31	Apartment	37.66495588237872	1814.253734194599
163	2019-07-06T10:00:00	416	Apartment	-2376.4169161347704	5682.991151714463
164	2019-07-06T10:00:00	298	Pub	4171.157508848106	2832.550929200438
174	2019-07-06T10:00:00	455	Pub	-4208.95825391248	5444.842765370748
178	2019-07-06T10:00:00	356	Apartment	2491.5186292481458	7992.6424386231765
9	2019-07-06T10:05:00	105	Apartment	6770.486128042798	-915.7751382722356
32	2019-07-06T10:05:00	5	Apartment	-2236.087859356947	2633.8961015452005
59	2019-07-06T10:05:00	126	Apartment	6558.979661239373	681.490978836244
62	2019-07-06T10:05:00	132	Apartment	4626.253417349577	-770.0526200435893
86	2019-07-06T10:05:00	331	Apartment	4233.987953709344	5288.910042540618
93	2019-07-06T10:05:00	298	Pub	4171.157508848106	2832.550929200438
120	2019-07-06T10:05:00	155	Apartment	808.7166764730127	6933.852746949713
244	2019-07-06T10:05:00	455	Pub	-4208.95825391248	5444.842765370748
247	2019-07-06T10:05:00	223	Pub	409.366639029351	4737.119867861318
25	2019-07-06T10:10:00	43	Apartment	-168.74954414452523	2851.3624823548835
197	2019-07-06T10:10:00	298	Pub	4171.157508848106	2832.550929200438
225	2019-07-06T10:10:00	409	Apartment	-3858.4811008848105	5768.177591836612
61	2019-07-06T10:15:00	373	Pub	2134.8180662065633	7855.141309104324
72	2019-07-06T10:15:00	223	Pub	409.366639029351	4737.119867861318
103	2019-07-06T10:15:00	298	Pub	4171.157508848106	2832.550929200438
158	2019-07-06T10:15:00	223	Pub	409.366639029351	4737.119867861318
181	2019-07-06T10:15:00	115	Apartment	7626.570169447543	-356.0762389405627
5	2019-07-06T10:20:00	259	Apartment	2486.6091421540077	4889.996528218143
11	2019-07-06T10:20:00	223	Pub	409.366639029351	4737.119867861318
38	2019-07-06T10:20:00	270	Apartment	4596.614967423497	3239.091639318655
84	2019-07-06T10:20:00	455	Pub	-4208.95825391248	5444.842765370748
154	2019-07-06T10:20:00	426	Apartment	-4719.989272117209	7174.368596104732
157	2019-07-06T10:20:00	9	Apartment	2217.9181523148563	2237.066412590325
203	2019-07-06T10:20:00	455	Pub	-4208.95825391248	5444.842765370748
47	2019-07-06T10:25:00	86	Apartment	7263.367596049847	-764.4154376241947
55	2019-07-06T10:25:00	373	Pub	2134.8180662065633	7855.141309104324
64	2019-07-06T10:25:00	298	Pub	4171.157508848106	2832.550929200438
137	2019-07-06T10:25:00	280	Apartment	2330.5439215120705	3777.8947806416854
186	2019-07-06T10:25:00	253	Apartment	1911.3524884965134	4235.754333616719
225	2019-07-06T10:25:00	455	Pub	-4208.95825391248	5444.842765370748
14	2019-07-06T10:30:00	2	Apartment	-2515.9080156244336	4363.96930536025
21	2019-07-06T10:30:00	10	Apartment	-2059.930271186666	3212.5597099347715
198	2019-07-06T10:30:00	148	Pub	6925.053654877389	-627.6941716386941
99	2019-07-06T10:35:00	152	Apartment	790.2540031255458	5847.638197466504
157	2019-07-06T10:35:00	73	Pub	2115.0617755277826	2662.7099618813054
162	2019-07-06T10:35:00	223	Pub	409.366639029351	4737.119867861318
201	2019-07-06T10:35:00	327	Apartment	3535.714016489984	4773.932811771158
211	2019-07-06T10:35:00	299	Restaurant	944.2472848304708	4411.842413592623
15	2019-07-06T10:40:00	223	Pub	409.366639029351	4737.119867861318
34	2019-07-06T10:40:00	455	Pub	-4208.95825391248	5444.842765370748
38	2019-07-06T10:40:00	298	Pub	4171.157508848106	2832.550929200438
91	2019-07-06T10:40:00	223	Pub	409.366639029351	4737.119867861318
110	2019-07-06T10:40:00	298	Pub	4171.157508848106	2832.550929200438
128	2019-07-06T10:40:00	73	Pub	2115.0617755277826	2662.7099618813054
148	2019-07-06T10:40:00	191	Apartment	819.4730911759862	5702.03327193959
16	2019-07-06T10:45:00	455	Pub	-4208.95825391248	5444.842765370748
23	2019-07-06T10:45:00	223	Pub	409.366639029351	4737.119867861318
51	2019-07-06T10:45:00	223	Pub	409.366639029351	4737.119867861318
69	2019-07-06T10:45:00	298	Pub	4171.157508848106	2832.550929200438
149	2019-07-06T10:45:00	20	Apartment	-696.8847860037017	2678.0580719981363
189	2019-07-06T10:45:00	223	Pub	409.366639029351	4737.119867861318
243	2019-07-06T10:45:00	427	Apartment	-4826.560010407067	4764.538000078206
37	2019-07-06T10:50:00	455	Pub	-4208.95825391248	5444.842765370748
66	2019-07-06T10:50:00	33	Apartment	470.0647602138305	1448.9916662813148
75	2019-07-06T10:50:00	298	Pub	4171.157508848106	2832.550929200438
137	2019-07-06T10:50:00	73	Pub	2115.0617755277826	2662.7099618813054
160	2019-07-06T10:50:00	55	Apartment	-2787.9649835669857	3401.265569147663
241	2019-07-06T10:50:00	298	Pub	4171.157508848106	2832.550929200438
10	2019-07-06T10:55:00	40	Apartment	-2961.5984044022343	3500.4507052618474
68	2019-07-06T10:55:00	298	Pub	4171.157508848106	2832.550929200438
100	2019-07-06T10:55:00	373	Pub	2134.8180662065633	7855.141309104324
135	2019-07-06T10:55:00	235	Apartment	2272.4742272417743	3751.500656635716
152	2019-07-06T10:55:00	455	Pub	-4208.95825391248	5444.842765370748
179	2019-07-06T10:55:00	373	Pub	2134.8180662065633	7855.141309104324
200	2019-07-06T10:55:00	455	Pub	-4208.95825391248	5444.842765370748
5	2019-07-06T11:00:00	223	Pub	409.366639029351	4737.119867861318
12	2019-07-06T11:00:00	277	Apartment	3253.385499048617	4971.224578653584
18	2019-07-06T11:00:00	210	Apartment	344.3906564556314	7086.194950923282
102	2019-07-06T11:00:00	455	Pub	-4208.95825391248	5444.842765370748
49	2019-07-06T11:05:00	80	Apartment	2792.1649706923727	1107.9036551097925
77	2019-07-06T11:05:00	298	Pub	4171.157508848106	2832.550929200438
96	2019-07-06T11:05:00	382	Apartment	-3802.553703177315	6979.658587543703
154	2019-07-06T11:05:00	456	Restaurant	-4521.189679594014	4847.099060257379
195	2019-07-06T11:05:00	169	Apartment	909.2341229779522	6760.911324854127
207	2019-07-06T11:05:00	223	Pub	409.366639029351	4737.119867861318
243	2019-07-06T11:05:00	455	Pub	-4208.95825391248	5444.842765370748
3	2019-07-06T11:10:00	44	Apartment	569.270667799532	2284.625718868883
41	2019-07-06T11:10:00	85	Apartment	6777.843714315883	991.6465595274888
57	2019-07-06T11:10:00	90	Apartment	5372.868278784053	135.15268895692898
86	2019-07-06T11:10:00	223	Pub	409.366639029351	4737.119867861318
92	2019-07-06T11:10:00	351	Apartment	4167.186285558839	5153.325100986223
109	2019-07-06T11:10:00	398	Apartment	-1900.9630540617916	5372.2176305454495
111	2019-07-06T11:10:00	212	Apartment	542.8963830447796	5988.465244998466
139	2019-07-06T11:10:00	340	Apartment	1369.712717767848	8352.331771014295
140	2019-07-06T11:10:00	256	Apartment	2523.537524904813	4969.351450009402
159	2019-07-06T11:10:00	149	Restaurant	3214.831164254914	1854.2532487275216
182	2019-07-06T11:10:00	298	Pub	4171.157508848106	2832.550929200438
193	2019-07-06T11:10:00	455	Pub	-4208.95825391248	5444.842765370748
211	2019-07-06T11:10:00	223	Pub	409.366639029351	4737.119867861318
213	2019-07-06T11:10:00	128	Apartment	7881.292871084238	1910.0106218138862
25	2019-07-06T11:15:00	298	Pub	4171.157508848106	2832.550929200438
113	2019-07-06T11:15:00	73	Pub	2115.0617755277826	2662.7099618813054
124	2019-07-06T11:15:00	241	Apartment	1523.5158344363394	3125.4996006883066
204	2019-07-06T11:15:00	424	Apartment	-3729.498028259099	6788.23224519914
28	2019-07-06T11:20:00	298	Pub	4171.157508848106	2832.550929200438
50	2019-07-06T11:20:00	301	Apartment	4448.814920346544	7081.1303297037975
173	2019-07-06T11:20:00	50	Apartment	-2968.8724353589255	3001.9929904702485
187	2019-07-06T11:20:00	95	Apartment	7920.10466928627	-545.0117812749565
240	2019-07-06T11:20:00	374	Restaurant	3457.9857195275254	4293.203806306731
244	2019-07-06T11:20:00	439	Apartment	-4232.90762944135	5552.895895122063
245	2019-07-06T11:20:00	455	Pub	-4208.95825391248	5444.842765370748
6	2019-07-06T11:25:00	41	Apartment	-1955.2636644960746	2665.5005825639673
8	2019-07-06T11:25:00	298	Pub	4171.157508848106	2832.550929200438
17	2019-07-06T11:25:00	373	Pub	2134.8180662065633	7855.141309104324
59	2019-07-06T11:25:00	298	Pub	4171.157508848106	2832.550929200438
82	2019-07-06T11:25:00	373	Pub	2134.8180662065633	7855.141309104324
130	2019-07-06T11:25:00	279	Apartment	2396.446877881094	4872.246349030326
185	2019-07-06T11:25:00	304	Apartment	3514.868829164893	6330.671742619736
191	2019-07-06T11:25:00	455	Pub	-4208.95825391248	5444.842765370748
196	2019-07-06T11:25:00	189	Apartment	711.388333461881	7149.8115221363905
201	2019-07-06T11:25:00	73	Pub	2115.0617755277826	2662.7099618813054
30	2019-07-06T11:30:00	73	Pub	2115.0617755277826	2662.7099618813054
53	2019-07-06T11:30:00	110	Apartment	6236.290657670667	664.1884484710615
117	2019-07-06T11:30:00	204	Apartment	48.51751891275475	5854.357069093188
120	2019-07-06T11:30:00	455	Pub	-4208.95825391248	5444.842765370748
163	2019-07-06T11:30:00	73	Pub	2115.0617755277826	2662.7099618813054
172	2019-07-06T11:30:00	211	Apartment	-1014.1950847166598	6174.87379532933
244	2019-07-06T11:30:00	455	Pub	-4208.95825391248	5444.842765370748
66	2019-07-06T11:35:00	73	Pub	2115.0617755277826	2662.7099618813054
96	2019-07-06T11:35:00	455	Pub	-4208.95825391248	5444.842765370748
124	2019-07-06T11:35:00	73	Pub	2115.0617755277826	2662.7099618813054
139	2019-07-06T11:35:00	373	Pub	2134.8180662065633	7855.141309104324
168	2019-07-06T11:35:00	11	Apartment	588.3982493974648	1136.2439501883441
178	2019-07-06T11:35:00	73	Pub	2115.0617755277826	2662.7099618813054
18	2019-07-06T11:40:00	223	Pub	409.366639029351	4737.119867861318
70	2019-07-06T11:40:00	456	Restaurant	-4521.189679594014	4847.099060257379
135	2019-07-06T11:40:00	223	Pub	409.366639029351	4737.119867861318
143	2019-07-06T11:40:00	299	Restaurant	944.2472848304708	4411.842413592623
13	2019-07-06T11:45:00	42	Apartment	-2526.61069363329	4638.726565180513
45	2019-07-06T11:45:00	114	Apartment	2894.5507804619574	502.7272756461116
99	2019-07-06T11:45:00	455	Pub	-4208.95825391248	5444.842765370748
204	2019-07-06T11:45:00	455	Pub	-4208.95825391248	5444.842765370748
240	2019-07-06T11:45:00	366	Workplace	3461.98799303714	4385.758722190481
106	2019-07-06T11:50:00	224	Restaurant	72.06290852190406	5235.805434177497
149	2019-07-06T11:50:00	223	Pub	409.366639029351	4737.119867861318
12	2019-07-06T11:55:00	223	Pub	409.366639029351	4737.119867861318
19	2019-07-06T11:55:00	248	Apartment	3976.981842127272	3085.477354884183
33	2019-07-06T11:55:00	455	Pub	-4208.95825391248	5444.842765370748
47	2019-07-06T11:55:00	298	Pub	4171.157508848106	2832.550929200438
132	2019-07-06T11:55:00	54	Apartment	3629.765086848376	3452.9866385017003
3	2019-07-06T12:00:00	223	Pub	409.366639029351	4737.119867861318
114	2019-07-06T12:00:00	156	Apartment	805.4269635211231	5937.472808626091
127	2019-07-06T12:00:00	223	Pub	409.366639029351	4737.119867861318
133	2019-07-06T12:00:00	233	Apartment	1117.4321156772285	3799.1224031538763
170	2019-07-06T12:00:00	318	Apartment	1447.4203851852749	8306.988357302233
171	2019-07-06T12:00:00	322	Apartment	2963.952490318319	7400.0496539586875
186	2019-07-06T12:00:00	455	Pub	-4208.95825391248	5444.842765370748
226	2019-07-06T12:00:00	1	Apartment	3442.0442077054204	3451.4723970868263
21	2019-07-06T12:05:00	298	Pub	4171.157508848106	2832.550929200438
69	2019-07-06T12:05:00	83	Apartment	4425.771775996858	-318.1945746662997
130	2019-07-06T12:05:00	223	Pub	409.366639029351	4737.119867861318
148	2019-07-06T12:05:00	298	Pub	4171.157508848106	2832.550929200438
154	2019-07-06T12:05:00	426	Apartment	-4719.989272117209	7174.368596104732
181	2019-07-06T12:05:00	73	Pub	2115.0617755277826	2662.7099618813054
10	2019-07-06T12:10:00	223	Pub	409.366639029351	4737.119867861318
38	2019-07-06T12:10:00	270	Apartment	4596.614967423497	3239.091639318655
57	2019-07-06T12:10:00	298	Pub	4171.157508848106	2832.550929200438
160	2019-07-06T12:10:00	73	Pub	2115.0617755277826	2662.7099618813054
165	2019-07-06T12:10:00	362	Apartment	2181.6325722027514	7056.920199445025
202	2019-07-06T12:10:00	18	Apartment	-2801.1691582128187	3468.4266905614522
221	2019-07-06T12:10:00	27	Apartment	-3165.547408598171	3243.126010037233
246	2019-07-06T12:10:00	298	Pub	4171.157508848106	2832.550929200438
15	2019-07-06T12:15:00	167	Apartment	-100.48229200548916	6773.9168268599715
92	2019-07-06T12:15:00	223	Pub	409.366639029351	4737.119867861318
98	2019-07-06T12:15:00	443	Apartment	-3387.6798980431327	4162.081523821458
107	2019-07-06T12:15:00	153	Apartment	-368.8985057918544	5981.931288173697
140	2019-07-06T12:15:00	373	Pub	2134.8180662065633	7855.141309104324
143	2019-07-06T12:15:00	223	Pub	409.366639029351	4737.119867861318
159	2019-07-06T12:15:00	13	Apartment	1244.7535609506895	755.643428693495
172	2019-07-06T12:15:00	223	Pub	409.366639029351	4737.119867861318
188	2019-07-06T12:15:00	8	Apartment	-3025.9919599441423	3753.5975097869123
5	2019-07-06T12:20:00	259	Apartment	2486.6091421540077	4889.996528218143
19	2019-07-06T12:20:00	74	Restaurant	2929.449266074544	2650.1275685260744
27	2019-07-06T12:20:00	49	Apartment	474.02244661859044	2792.388055461804
49	2019-07-06T12:20:00	223	Pub	409.366639029351	4737.119867861318
105	2019-07-06T12:20:00	151	Apartment	-84.82442806969115	5943.653749855588
131	2019-07-06T12:20:00	275	Apartment	3976.981842127272	3182.045046756719
136	2019-07-06T12:20:00	374	Restaurant	3457.9857195275254	4293.203806306731
149	2019-07-06T12:20:00	299	Restaurant	944.2472848304708	4411.842413592623
11	2019-07-06T12:25:00	46	Apartment	779.7921005011174	1991.5477099215373
45	2019-07-06T12:25:00	73	Pub	2115.0617755277826	2662.7099618813054
54	2019-07-06T12:25:00	182	Apartment	104.15859835086786	6161.971611932421
62	2019-07-06T12:25:00	373	Pub	2134.8180662065633	7855.141309104324
142	2019-07-06T12:25:00	332	Apartment	4061.270239667055	5605.606978329668
224	2019-07-06T12:25:00	298	Pub	4171.157508848106	2832.550929200438
52	2019-07-06T12:30:00	89	Apartment	6674.5331471414975	-306.3460534223908
106	2019-07-06T12:30:00	213	Workplace	-1147.8751445611601	5559.75798697999
119	2019-07-06T12:30:00	335	Apartment	4082.0766899526825	5597.420818714409
132	2019-07-06T12:30:00	73	Pub	2115.0617755277826	2662.7099618813054
137	2019-07-06T12:30:00	280	Apartment	2330.5439215120705	3777.8947806416854
141	2019-07-06T12:30:00	230	Apartment	1205.0292752375603	4219.8319818260625
195	2019-07-06T12:30:00	455	Pub	-4208.95825391248	5444.842765370748
226	2019-07-06T12:30:00	73	Pub	2115.0617755277826	2662.7099618813054
6	2019-07-06T12:35:00	223	Pub	409.366639029351	4737.119867861318
9	2019-07-06T12:35:00	223	Pub	409.366639029351	4737.119867861318
86	2019-07-06T12:35:00	299	Restaurant	944.2472848304708	4411.842413592623
